,Date,Cases_Sum,State,Cases_Day
117,5/18/20,12795,RI,121.0
118,5/19/20,12951,RI,156.0
119,5/20/20,13356,RI,405.0
120,5/21/20,13571,RI,215.0
121,5/22/20,13736,RI,165.0
122,5/23/20,13952,RI,216.0
123,5/24/20,14065,RI,113.0
124,5/25/20,14065,RI,0.0
125,5/26/20,14210,RI,145.0
126,5/27/20,14352,RI,142.0
127,5/28/20,14494,RI,142.0
128,5/29/20,14635,RI,141.0
129,5/30/20,14819,RI,184.0
130,5/31/20,14928,RI,109.0
131,6/1/20,14991,RI,63.0
132,6/2/20,15112,RI,121.0
133,6/3/20,15219,RI,107.0
134,6/4/20,15325,RI,106.0
135,6/5/20,15441,RI,116.0
136,6/6/20,15441,RI,0.0
137,6/7/20,15441,RI,0.0
138,6/8/20,15642,RI,201.0
139,6/9/20,15691,RI,49.0
140,6/10/20,15756,RI,65.0
141,6/11/20,15862,RI,106.0
142,6/12/20,15947,RI,85.0
143,6/13/20,15947,RI,0.0
144,6/14/20,15947,RI,0.0
145,6/15/20,16093,RI,146.0
146,6/16/20,16164,RI,71.0
147,6/17/20,16213,RI,49.0
148,6/18/20,16269,RI,56.0
149,6/19/20,16337,RI,68.0
150,6/20/20,16337,RI,0.0
151,6/21/20,16337,RI,0.0
152,6/22/20,16459,RI,122.0
153,6/23/20,16533,RI,74.0
154,6/24/20,16606,RI,73.0
155,6/25/20,16640,RI,34.0
156,6/26/20,16661,RI,21.0
157,6/27/20,16661,RI,0.0
158,6/28/20,16661,RI,0.0
159,6/29/20,16764,RI,103.0
160,6/30/20,16813,RI,49.0
161,7/1/20,16853,RI,40.0
162,7/2/20,16941,RI,88.0
163,7/3/20,16991,RI,50.0
164,7/4/20,16991,RI,0.0
165,7/5/20,16991,RI,0.0
166,7/6/20,16991,RI,0.0
167,7/7/20,17154,RI,163.0
168,7/8/20,17204,RI,50.0
169,7/9/20,17243,RI,39.0
170,7/10/20,17312,RI,69.0
171,7/11/20,17312,RI,0.0
0,1/22/20,0,SC,0.0
1,1/23/20,0,SC,0.0
2,1/24/20,0,SC,0.0
3,1/25/20,0,SC,0.0
4,1/26/20,0,SC,0.0
5,1/27/20,0,SC,0.0
6,1/28/20,0,SC,0.0
7,1/29/20,0,SC,0.0
8,1/30/20,0,SC,0.0
9,1/31/20,0,SC,0.0
10,2/1/20,0,SC,0.0
11,2/2/20,0,SC,0.0
12,2/3/20,0,SC,0.0
13,2/4/20,0,SC,0.0
14,2/5/20,0,SC,0.0
15,2/6/20,0,SC,0.0
16,2/7/20,0,SC,0.0
17,2/8/20,0,SC,0.0
18,2/9/20,0,SC,0.0
19,2/10/20,0,SC,0.0
20,2/11/20,0,SC,0.0
21,2/12/20,0,SC,0.0
22,2/13/20,0,SC,0.0
23,2/14/20,0,SC,0.0
24,2/15/20,0,SC,0.0
25,2/16/20,0,SC,0.0
26,2/17/20,0,SC,0.0
27,2/18/20,0,SC,0.0
28,2/19/20,0,SC,0.0
29,2/20/20,0,SC,0.0
30,2/21/20,0,SC,0.0
31,2/22/20,0,SC,0.0
32,2/23/20,0,SC,0.0
33,2/24/20,0,SC,0.0
34,2/25/20,0,SC,0.0
35,2/26/20,0,SC,0.0
36,2/27/20,0,SC,0.0
37,2/28/20,0,SC,0.0
38,2/29/20,0,SC,0.0
39,3/1/20,0,SC,0.0
40,3/2/20,0,SC,0.0
41,3/3/20,0,SC,0.0
42,3/4/20,0,SC,0.0
43,3/5/20,0,SC,0.0
44,3/6/20,2,SC,2.0
45,3/7/20,5,SC,3.0
46,3/8/20,7,SC,2.0
47,3/9/20,9,SC,2.0
48,3/10/20,10,SC,1.0
49,3/11/20,12,SC,2.0
50,3/12/20,13,SC,1.0
51,3/13/20,13,SC,0.0
52,3/14/20,19,SC,6.0
53,3/15/20,28,SC,9.0
54,3/16/20,33,SC,5.0
55,3/17/20,47,SC,14.0
56,3/18/20,60,SC,13.0
57,3/19/20,80,SC,20.0
58,3/20/20,124,SC,44.0
59,3/21/20,171,SC,47.0
60,3/22/20,193,SC,22.0
61,3/23/20,297,SC,104.0
62,3/24/20,340,SC,43.0
63,3/25/20,424,SC,84.0
64,3/26/20,453,SC,29.0
65,3/27/20,539,SC,86.0
66,3/28/20,660,SC,121.0
67,3/29/20,774,SC,114.0
68,3/30/20,925,SC,151.0
69,3/31/20,1083,SC,158.0
70,4/1/20,1293,SC,210.0
71,4/2/20,1553,SC,260.0
72,4/3/20,1699,SC,146.0
73,4/4/20,1913,SC,214.0
74,4/5/20,2048,SC,135.0
75,4/6/20,2230,SC,182.0
76,4/7/20,2415,SC,185.0
77,4/8/20,2551,SC,136.0
78,4/9/20,2792,SC,241.0
79,4/10/20,3064,SC,272.0
80,4/11/20,3064,SC,0.0
81,4/12/20,3311,SC,247.0
82,4/13/20,3438,SC,127.0
83,4/14/20,3553,SC,115.0
84,4/15/20,3659,SC,106.0
85,4/16/20,3915,SC,256.0
86,4/17/20,4081,SC,166.0
87,4/18/20,4241,SC,160.0
88,4/19/20,4369,SC,128.0
89,4/20/20,4434,SC,65.0
90,4/21/20,4605,SC,171.0
91,4/22/20,4758,SC,153.0
92,4/23/20,4916,SC,158.0
93,4/24/20,5068,SC,152.0
94,4/25/20,5243,SC,175.0
95,4/26/20,5243,SC,0.0
96,4/27/20,5611,SC,368.0
97,4/28/20,5734,SC,123.0
98,4/29/20,5881,SC,147.0
99,4/30/20,6095,SC,214.0
100,5/1/20,6254,SC,159.0
101,5/2/20,6485,SC,231.0
102,5/3/20,6617,SC,132.0
103,5/4/20,6748,SC,131.0
104,5/5/20,6836,SC,88.0
105,5/6/20,6935,SC,99.0
106,5/7/20,7139,SC,204.0
107,5/8/20,7364,SC,225.0
108,5/9/20,7528,SC,164.0
109,5/10/20,7649,SC,121.0
110,5/11/20,7780,SC,131.0
111,5/12/20,7902,SC,122.0
112,5/13/20,8026,SC,124.0
113,5/14/20,8189,SC,163.0
114,5/15/20,8401,SC,212.0
115,5/16/20,8658,SC,257.0
116,5/17/20,8811,SC,153.0
117,5/18/20,8934,SC,123.0
118,5/19/20,9050,SC,116.0
119,5/20/20,9172,SC,122.0
120,5/21/20,9378,SC,206.0
121,5/22/20,9636,SC,258.0
122,5/23/20,9895,SC,259.0
123,5/24/20,10092,SC,197.0
124,5/25/20,10177,SC,85.0
125,5/26/20,10415,SC,238.0
126,5/27/20,10622,SC,207.0
127,5/28/20,10788,SC,166.0
128,5/29/20,11131,SC,343.0
129,5/30/20,11829,SC,698.0
130,5/31/20,11859,SC,30.0
131,6/1/20,12143,SC,284.0
132,6/2/20,12412,SC,269.0
133,6/3/20,12647,SC,235.0
134,6/4/20,12996,SC,349.0
135,6/5/20,13441,SC,445.0
136,6/6/20,13914,SC,473.0
137,6/7/20,14284,SC,370.0
138,6/8/20,14796,SC,512.0
139,6/9/20,15220,SC,424.0
140,6/10/20,15758,SC,538.0
141,6/11/20,16437,SC,679.0
142,6/12/20,17170,SC,733.0
143,6/13/20,17955,SC,785.0
144,6/14/20,18795,SC,840.0
145,6/15/20,19376,SC,581.0
146,6/16/20,19990,SC,614.0
147,6/17/20,20550,SC,560.0
148,6/18/20,21527,SC,977.0
149,6/19/20,22608,SC,1081.0
150,6/20/20,23756,SC,1148.0
151,6/21/20,24659,SC,903.0
152,6/22/20,25653,SC,994.0
153,6/23/20,26571,SC,918.0
154,6/24/20,27841,SC,1270.0
155,6/25/20,28958,SC,1117.0
156,6/26/20,30262,SC,1304.0
157,6/27/20,31850,SC,1588.0
158,6/28/20,33221,SC,1371.0
159,6/29/20,34546,SC,1325.0
160,6/30/20,36297,SC,1751.0
161,7/1/20,37809,SC,1512.0
162,7/2/20,39587,SC,1778.0
163,7/3/20,41413,SC,1826.0
164,7/4/20,43260,SC,1847.0
165,7/5/20,44717,SC,1457.0
166,7/6/20,46246,SC,1529.0
167,7/7/20,47214,SC,968.0
168,7/8/20,48770,SC,1556.0
169,7/9/20,50547,SC,1777.0
170,7/10/20,52270,SC,1723.0
171,7/11/20,54538,SC,2268.0
0,1/22/20,0,SD,0.0
1,1/23/20,0,SD,0.0
2,1/24/20,0,SD,0.0
3,1/25/20,0,SD,0.0
4,1/26/20,0,SD,0.0
5,1/27/20,0,SD,0.0
6,1/28/20,0,SD,0.0
7,1/29/20,0,SD,0.0
8,1/30/20,0,SD,0.0
9,1/31/20,0,SD,0.0
10,2/1/20,0,SD,0.0
11,2/2/20,0,SD,0.0
12,2/3/20,0,SD,0.0
13,2/4/20,0,SD,0.0
14,2/5/20,0,SD,0.0
15,2/6/20,0,SD,0.0
16,2/7/20,0,SD,0.0
17,2/8/20,0,SD,0.0
18,2/9/20,0,SD,0.0
19,2/10/20,0,SD,0.0
20,2/11/20,0,SD,0.0
21,2/12/20,0,SD,0.0
22,2/13/20,0,SD,0.0
23,2/14/20,0,SD,0.0
24,2/15/20,0,SD,0.0
25,2/16/20,0,SD,0.0
26,2/17/20,0,SD,0.0
27,2/18/20,0,SD,0.0
28,2/19/20,0,SD,0.0
29,2/20/20,0,SD,0.0
30,2/21/20,0,SD,0.0
31,2/22/20,0,SD,0.0
32,2/23/20,0,SD,0.0
33,2/24/20,0,SD,0.0
34,2/25/20,0,SD,0.0
35,2/26/20,0,SD,0.0
36,2/27/20,0,SD,0.0
37,2/28/20,0,SD,0.0
38,2/29/20,0,SD,0.0
39,3/1/20,0,SD,0.0
40,3/2/20,0,SD,0.0
41,3/3/20,0,SD,0.0
42,3/4/20,0,SD,0.0
43,3/5/20,0,SD,0.0
44,3/6/20,0,SD,0.0
45,3/7/20,0,SD,0.0
46,3/8/20,0,SD,0.0
47,3/9/20,1,SD,1.0
48,3/10/20,5,SD,4.0
49,3/11/20,7,SD,2.0
50,3/12/20,8,SD,1.0
51,3/13/20,9,SD,1.0
52,3/14/20,9,SD,0.0
53,3/15/20,9,SD,0.0
54,3/16/20,10,SD,1.0
55,3/17/20,11,SD,1.0
56,3/18/20,11,SD,0.0
57,3/19/20,14,SD,3.0
58,3/20/20,14,SD,0.0
59,3/21/20,14,SD,0.0
60,3/22/20,21,SD,7.0
61,3/23/20,27,SD,6.0
62,3/24/20,30,SD,3.0
63,3/25/20,41,SD,11.0
64,3/26/20,46,SD,5.0
65,3/27/20,58,SD,12.0
66,3/28/20,68,SD,10.0
67,3/29/20,90,SD,22.0
68,3/30/20,100,SD,10.0
69,3/31/20,100,SD,0.0
70,4/1/20,129,SD,29.0
71,4/2/20,165,SD,36.0
72,4/3/20,187,SD,22.0
73,4/4/20,212,SD,25.0
74,4/5/20,240,SD,28.0
75,4/6/20,285,SD,45.0
76,4/7/20,319,SD,34.0
77,4/8/20,392,SD,73.0
78,4/9/20,446,SD,54.0
79,4/10/20,533,SD,87.0
80,4/11/20,625,SD,92.0
81,4/12/20,727,SD,102.0
82,4/13/20,865,SD,138.0
83,4/14/20,985,SD,120.0
84,4/15/20,1167,SD,182.0
85,4/16/20,1310,SD,143.0
86,4/17/20,1410,SD,100.0
87,4/18/20,1540,SD,130.0
88,4/19/20,1634,SD,94.0
89,4/20/20,1634,SD,0.0
90,4/21/20,1754,SD,120.0
91,4/22/20,1857,SD,103.0
92,4/23/20,1955,SD,98.0
93,4/24/20,2038,SD,83.0
94,4/25/20,2146,SD,108.0
95,4/26/20,2211,SD,65.0
96,4/27/20,2243,SD,32.0
97,4/28/20,2311,SD,68.0
98,4/29/20,2372,SD,61.0
99,4/30/20,2448,SD,76.0
100,5/1/20,2523,SD,75.0
101,5/2/20,2586,SD,63.0
102,5/3/20,2629,SD,43.0
103,5/4/20,2666,SD,37.0
104,5/5/20,2719,SD,53.0
105,5/6/20,2777,SD,58.0
106,5/7/20,2904,SD,127.0
107,5/8/20,3143,SD,239.0
108,5/9/20,3391,SD,248.0
109,5/10/20,3515,SD,124.0
110,5/11/20,3612,SD,97.0
111,5/12/20,3661,SD,49.0
112,5/13/20,3729,SD,68.0
113,5/14/20,3790,SD,61.0
114,5/15/20,3885,SD,95.0
115,5/16/20,3956,SD,71.0
116,5/17/20,3985,SD,29.0
117,5/18/20,4024,SD,39.0
118,5/19/20,4082,SD,58.0
119,5/20/20,4174,SD,92.0
120,5/21/20,4246,SD,72.0
121,5/22/20,4352,SD,106.0
122,5/23/20,4464,SD,112.0
123,5/24/20,4559,SD,95.0
124,5/25/20,4582,SD,23.0
125,5/26/20,4649,SD,67.0
126,5/27/20,4702,SD,53.0
127,5/28/20,4783,SD,81.0
128,5/29/20,4862,SD,79.0
129,5/30/20,4954,SD,92.0
130,5/31/20,4988,SD,34.0
131,6/1/20,5029,SD,41.0
132,6/2/20,5060,SD,31.0
133,6/3/20,5154,SD,94.0
134,6/4/20,5239,SD,85.0
135,6/5/20,5269,SD,30.0
136,6/6/20,5362,SD,93.0
137,6/7/20,5431,SD,69.0
138,6/8/20,5464,SD,33.0
139,6/9/20,5516,SD,52.0
140,6/10/20,5596,SD,80.0
141,6/11/20,5658,SD,62.0
142,6/12/20,5735,SD,77.0
143,6/13/20,5826,SD,91.0
144,6/14/20,5890,SD,64.0
145,6/15/20,5920,SD,30.0
146,6/16/20,5959,SD,39.0
147,6/17/20,6043,SD,84.0
148,6/18/20,6094,SD,51.0
149,6/19/20,6133,SD,39.0
150,6/20/20,6223,SD,90.0
151,6/21/20,6296,SD,73.0
152,6/22/20,6324,SD,28.0
153,6/23/20,6351,SD,27.0
154,6/24/20,6418,SD,67.0
155,6/25/20,6478,SD,60.0
156,6/26/20,6534,SD,56.0
157,6/27/20,6622,SD,88.0
158,6/28/20,6676,SD,54.0
159,6/29/20,6712,SD,36.0
160,6/30/20,6763,SD,51.0
161,7/1/20,6825,SD,62.0
162,7/2/20,6893,SD,68.0
163,7/3/20,6977,SD,84.0
164,7/4/20,7026,SD,49.0
165,7/5/20,7061,SD,35.0
166,7/6/20,7103,SD,42.0
167,7/7/20,7163,SD,60.0
168,7/8/20,7242,SD,79.0
169,7/9/20,7335,SD,93.0
170,7/10/20,7399,SD,64.0
171,7/11/20,7454,SD,55.0
0,1/22/20,0,TN,0.0
1,1/23/20,0,TN,0.0
2,1/24/20,0,TN,0.0
3,1/25/20,0,TN,0.0
4,1/26/20,0,TN,0.0
5,1/27/20,0,TN,0.0
6,1/28/20,0,TN,0.0
7,1/29/20,0,TN,0.0
8,1/30/20,0,TN,0.0
9,1/31/20,0,TN,0.0
10,2/1/20,0,TN,0.0
11,2/2/20,0,TN,0.0
12,2/3/20,0,TN,0.0
13,2/4/20,0,TN,0.0
14,2/5/20,0,TN,0.0
15,2/6/20,0,TN,0.0
16,2/7/20,0,TN,0.0
17,2/8/20,0,TN,0.0
18,2/9/20,0,TN,0.0
19,2/10/20,0,TN,0.0
20,2/11/20,0,TN,0.0
21,2/12/20,0,TN,0.0
22,2/13/20,0,TN,0.0
23,2/14/20,0,TN,0.0
24,2/15/20,0,TN,0.0
25,2/16/20,0,TN,0.0
26,2/17/20,0,TN,0.0
27,2/18/20,0,TN,0.0
28,2/19/20,0,TN,0.0
29,2/20/20,0,TN,0.0
30,2/21/20,0,TN,0.0
31,2/22/20,0,TN,0.0
32,2/23/20,0,TN,0.0
33,2/24/20,0,TN,0.0
34,2/25/20,0,TN,0.0
35,2/26/20,0,TN,0.0
36,2/27/20,0,TN,0.0
37,2/28/20,0,TN,0.0
38,2/29/20,0,TN,0.0
39,3/1/20,0,TN,0.0
40,3/2/20,0,TN,0.0
41,3/3/20,0,TN,0.0
42,3/4/20,0,TN,0.0
43,3/5/20,1,TN,1.0
44,3/6/20,1,TN,0.0
45,3/7/20,1,TN,0.0
46,3/8/20,3,TN,2.0
47,3/9/20,3,TN,0.0
48,3/10/20,7,TN,4.0
49,3/11/20,8,TN,1.0
50,3/12/20,17,TN,9.0
51,3/13/20,18,TN,1.0
52,3/14/20,32,TN,14.0
53,3/15/20,39,TN,7.0
54,3/16/20,55,TN,16.0
55,3/17/20,73,TN,18.0
56,3/18/20,98,TN,25.0
57,3/19/20,154,TN,56.0
58,3/20/20,227,TN,73.0
59,3/21/20,367,TN,140.0
60,3/22/20,498,TN,131.0
61,3/23/20,607,TN,109.0
62,3/24/20,667,TN,60.0
63,3/25/20,780,TN,113.0
64,3/26/20,956,TN,176.0
65,3/27/20,1201,TN,245.0
66,3/28/20,1370,TN,169.0
67,3/29/20,1579,TN,209.0
68,3/30/20,1833,TN,254.0
69,3/31/20,2238,TN,405.0
70,4/1/20,2681,TN,443.0
71,4/2/20,2844,TN,163.0
72,4/3/20,3066,TN,222.0
73,4/4/20,3319,TN,253.0
74,4/5/20,3631,TN,312.0
75,4/6/20,3800,TN,169.0
76,4/7/20,4136,TN,336.0
77,4/8/20,4362,TN,226.0
78,4/9/20,4632,TN,270.0
79,4/10/20,4859,TN,227.0
80,4/11/20,5111,TN,252.0
81,4/12/20,5302,TN,191.0
82,4/13/20,5603,TN,301.0
83,4/14/20,5816,TN,213.0
84,4/15/20,6073,TN,257.0
85,4/16/20,6260,TN,187.0
86,4/17/20,6581,TN,321.0
87,4/18/20,6753,TN,172.0
88,4/19/20,7064,TN,311.0
89,4/20/20,7232,TN,168.0
90,4/21/20,7389,TN,157.0
91,4/22/20,7835,TN,446.0
92,4/23/20,8262,TN,427.0
93,4/24/20,8722,TN,460.0
94,4/25/20,9186,TN,464.0
95,4/26/20,9662,TN,476.0
96,4/27/20,9914,TN,252.0
97,4/28/20,10049,TN,135.0
98,4/29/20,10363,TN,314.0
99,4/30/20,10731,TN,368.0
100,5/1/20,11889,TN,1158.0
101,5/2/20,12659,TN,770.0
102,5/3/20,13176,TN,517.0
103,5/4/20,13528,TN,352.0
104,5/5/20,13639,TN,111.0
105,5/6/20,13929,TN,290.0
106,5/7/20,14091,TN,162.0
107,5/8/20,14436,TN,345.0
108,5/9/20,14763,TN,327.0
109,5/10/20,14983,TN,220.0
110,5/11/20,15541,TN,558.0
111,5/12/20,16107,TN,566.0
112,5/13/20,16368,TN,261.0
113,5/14/20,16696,TN,328.0
114,5/15/20,16968,TN,272.0
115,5/16/20,17285,TN,317.0
116,5/17/20,17383,TN,98.0
117,5/18/20,18003,TN,620.0
118,5/19/20,18365,TN,362.0
119,5/20/20,18530,TN,165.0
120,5/21/20,18963,TN,433.0
121,5/22/20,19036,TN,73.0
122,5/23/20,19437,TN,401.0
123,5/24/20,19753,TN,316.0
124,5/25/20,20200,TN,447.0
125,5/26/20,20555,TN,355.0
126,5/27/20,20922,TN,367.0
127,5/28/20,21289,TN,367.0
128,5/29/20,22080,TN,791.0
129,5/30/20,22562,TN,482.0
130,5/31/20,22560,TN,-2.0
131,6/1/20,23100,TN,540.0
132,6/2/20,23840,TN,740.0
133,6/3/20,24249,TN,409.0
134,6/4/20,24605,TN,356.0
135,6/5/20,25070,TN,465.0
136,6/6/20,25599,TN,529.0
137,6/7/20,25886,TN,287.0
138,6/8/20,26426,TN,540.0
139,6/9/20,27061,TN,635.0
140,6/10/20,27407,TN,346.0
141,6/11/20,27886,TN,479.0
142,6/12/20,28643,TN,757.0
143,6/13/20,29066,TN,423.0
144,6/14/20,29921,TN,855.0
145,6/15/20,30600,TN,679.0
146,6/16/20,31309,TN,709.0
147,6/17/20,31656,TN,347.0
148,6/18/20,32305,TN,649.0
149,6/19/20,33431,TN,1126.0
150,6/20/20,33882,TN,451.0
151,6/21/20,34447,TN,565.0
152,6/22/20,34919,TN,472.0
153,6/23/20,35762,TN,843.0
154,6/24/20,36631,TN,869.0
155,6/25/20,37422,TN,791.0
156,6/26/20,38670,TN,1248.0
157,6/27/20,39404,TN,734.0
158,6/28/20,39404,TN,0.0
159,6/29/20,41384,TN,1980.0
160,6/30/20,42557,TN,1173.0
161,7/1/20,44271,TN,1714.0
162,7/2/20,45881,TN,1610.0
163,7/3/20,47640,TN,1759.0
164,7/4/20,48974,TN,1334.0
165,7/5/20,50246,TN,1272.0
166,7/6/20,50955,TN,709.0
167,7/7/20,52417,TN,1462.0
168,7/8/20,54756,TN,2339.0
169,7/9/20,56333,TN,1577.0
170,7/10/20,58146,TN,1813.0
171,7/11/20,59622,TN,1476.0
0,1/22/20,0,TX,0.0
1,1/23/20,0,TX,0.0
2,1/24/20,0,TX,0.0
3,1/25/20,0,TX,0.0
4,1/26/20,0,TX,0.0
5,1/27/20,0,TX,0.0
6,1/28/20,0,TX,0.0
7,1/29/20,0,TX,0.0
8,1/30/20,0,TX,0.0
9,1/31/20,0,TX,0.0
10,2/1/20,0,TX,0.0
11,2/2/20,0,TX,0.0
12,2/3/20,0,TX,0.0
13,2/4/20,0,TX,0.0
14,2/5/20,0,TX,0.0
15,2/6/20,0,TX,0.0
16,2/7/20,0,TX,0.0
17,2/8/20,0,TX,0.0
18,2/9/20,0,TX,0.0
19,2/10/20,0,TX,0.0
20,2/11/20,0,TX,0.0
21,2/12/20,0,TX,0.0
22,2/13/20,0,TX,0.0
23,2/14/20,0,TX,0.0
24,2/15/20,0,TX,0.0
25,2/16/20,0,TX,0.0
26,2/17/20,0,TX,0.0
27,2/18/20,0,TX,0.0
28,2/19/20,0,TX,0.0
29,2/20/20,0,TX,0.0
30,2/21/20,0,TX,0.0
31,2/22/20,0,TX,0.0
32,2/23/20,0,TX,0.0
33,2/24/20,0,TX,0.0
34,2/25/20,0,TX,0.0
35,2/26/20,0,TX,0.0
36,2/27/20,0,TX,0.0
37,2/28/20,0,TX,0.0
38,2/29/20,0,TX,0.0
39,3/1/20,0,TX,0.0
40,3/2/20,0,TX,0.0
41,3/3/20,0,TX,0.0
42,3/4/20,0,TX,0.0
43,3/5/20,3,TX,3.0
44,3/6/20,4,TX,1.0
45,3/7/20,8,TX,4.0
46,3/8/20,11,TX,3.0
47,3/9/20,16,TX,5.0
48,3/10/20,21,TX,5.0
49,3/11/20,21,TX,0.0
50,3/12/20,23,TX,2.0
51,3/13/20,37,TX,14.0
52,3/14/20,51,TX,14.0
53,3/15/20,59,TX,8.0
54,3/16/20,60,TX,1.0
55,3/17/20,76,TX,16.0
56,3/18/20,107,TX,31.0
57,3/19/20,230,TX,123.0
58,3/20/20,304,TX,74.0
59,3/21/20,338,TX,34.0
60,3/22/20,365,TX,27.0
61,3/23/20,702,TX,337.0
62,3/24/20,894,TX,192.0
63,3/25/20,1211,TX,317.0
64,3/26/20,1576,TX,365.0
65,3/27/20,1915,TX,339.0
66,3/28/20,2225,TX,310.0
67,3/29/20,2663,TX,438.0
68,3/30/20,3085,TX,422.0
69,3/31/20,3604,TX,519.0
70,4/1/20,4268,TX,664.0
71,4/2/20,4954,TX,686.0
72,4/3/20,5704,TX,750.0
73,4/4/20,6363,TX,659.0
74,4/5/20,7007,TX,644.0
75,4/6/20,7583,TX,576.0
76,4/7/20,8653,TX,1070.0
77,4/8/20,9718,TX,1065.0
78,4/9/20,10563,TX,845.0
79,4/10/20,12032,TX,1469.0
80,4/11/20,12953,TX,921.0
81,4/12/20,13731,TX,778.0
82,4/13/20,14210,TX,479.0
83,4/14/20,14620,TX,410.0
84,4/15/20,15916,TX,1296.0
85,4/16/20,16836,TX,920.0
86,4/17/20,17758,TX,922.0
87,4/18/20,18257,TX,499.0
88,4/19/20,19099,TX,842.0
89,4/20/20,19455,TX,356.0
90,4/21/20,20192,TX,737.0
91,4/22/20,21061,TX,869.0
92,4/23/20,21941,TX,880.0
93,4/24/20,22802,TX,861.0
94,4/25/20,23768,TX,966.0
95,4/26/20,24617,TX,849.0
96,4/27/20,25276,TX,659.0
97,4/28/20,26111,TX,835.0
98,4/29/20,26973,TX,862.0
99,4/30/20,27991,TX,1018.0
100,5/1/20,29112,TX,1121.0
101,5/2/20,30394,TX,1282.0
102,5/3/20,31394,TX,1000.0
103,5/4/20,32179,TX,785.0
104,5/5/20,33214,TX,1035.0
105,5/6/20,34246,TX,1032.0
106,5/7/20,35384,TX,1138.0
107,5/8/20,36607,TX,1223.0
108,5/9/20,37856,TX,1249.0
109,5/10/20,38842,TX,986.0
110,5/11/20,39842,TX,1000.0
111,5/12/20,41015,TX,1173.0
112,5/13/20,42352,TX,1337.0
113,5/14/20,43777,TX,1425.0
114,5/15/20,45113,TX,1336.0
115,5/16/20,46911,TX,1798.0
116,5/17/20,47687,TX,776.0
117,5/18/20,48577,TX,890.0
118,5/19/20,49771,TX,1194.0
119,5/20/20,51035,TX,1264.0
120,5/21/20,52080,TX,1045.0
121,5/22/20,53407,TX,1327.0
122,5/23/20,54466,TX,1059.0
123,5/24/20,55306,TX,840.0
124,5/25/20,55929,TX,623.0
125,5/26/20,56559,TX,630.0
126,5/27/20,57918,TX,1359.0
127,5/28/20,59770,TX,1852.0
128,5/29/20,60979,TX,1209.0
129,5/30/20,62329,TX,1350.0
130,5/31/20,64279,TX,1950.0
131,6/1/20,64871,TX,592.0
132,6/2/20,66554,TX,1683.0
133,6/3/20,68228,TX,1674.0
134,6/4/20,69842,TX,1614.0
135,6/5/20,71532,TX,1690.0
136,6/6/20,73468,TX,1936.0
137,6/7/20,74892,TX,1424.0
138,6/8/20,75545,TX,653.0
139,6/9/20,77488,TX,1943.0
140,6/10/20,79936,TX,2448.0
141,6/11/20,81750,TX,1814.0
142,6/12/20,83841,TX,2091.0
143,6/13/20,86179,TX,2338.0
144,6/14/20,88097,TX,1918.0
145,6/15/20,89362,TX,1265.0
146,6/16/20,93177,TX,3815.0
147,6/17/20,96318,TX,3141.0
148,6/18/20,99827,TX,3509.0
149,6/19/20,103298,TX,3471.0
150,6/20/20,107688,TX,4390.0
151,6/21/20,111552,TX,3864.0
152,6/22/20,114830,TX,3278.0
153,6/23/20,120359,TX,5529.0
154,6/24/20,125910,TX,5551.0
155,6/25/20,131883,TX,5973.0
156,6/26/20,137597,TX,5714.0
157,6/27/20,143338,TX,5741.0
158,6/28/20,148703,TX,5365.0
159,6/29/20,152987,TX,4284.0
160,6/30/20,159939,TX,6952.0
161,7/1/20,168025,TX,8086.0
162,7/2/20,175941,TX,7916.0
163,7/3/20,183491,TX,7550.0
164,7/4/20,191755,TX,8264.0
165,7/5/20,195198,TX,3443.0
166,7/6/20,200516,TX,5318.0
167,7/7/20,210536,TX,10020.0
168,7/8/20,220512,TX,9976.0
169,7/9/20,230302,TX,9790.0
170,7/10/20,240104,TX,9802.0
171,7/11/20,250462,TX,10358.0
0,1/22/20,0,UT,0.0
1,1/23/20,0,UT,0.0
2,1/24/20,0,UT,0.0
3,1/25/20,0,UT,0.0
4,1/26/20,0,UT,0.0
5,1/27/20,0,UT,0.0
6,1/28/20,0,UT,0.0
7,1/29/20,0,UT,0.0
8,1/30/20,0,UT,0.0
9,1/31/20,0,UT,0.0
10,2/1/20,0,UT,0.0
11,2/2/20,0,UT,0.0
12,2/3/20,0,UT,0.0
13,2/4/20,0,UT,0.0
14,2/5/20,0,UT,0.0
15,2/6/20,0,UT,0.0
16,2/7/20,0,UT,0.0
17,2/8/20,0,UT,0.0
18,2/9/20,0,UT,0.0
19,2/10/20,0,UT,0.0
20,2/11/20,0,UT,0.0
21,2/12/20,0,UT,0.0
22,2/13/20,0,UT,0.0
23,2/14/20,0,UT,0.0
24,2/15/20,0,UT,0.0
25,2/16/20,0,UT,0.0
26,2/17/20,0,UT,0.0
27,2/18/20,0,UT,0.0
28,2/19/20,0,UT,0.0
29,2/20/20,0,UT,0.0
30,2/21/20,0,UT,0.0
31,2/22/20,0,UT,0.0
32,2/23/20,0,UT,0.0
33,2/24/20,0,UT,0.0
34,2/25/20,0,UT,0.0
35,2/26/20,0,UT,0.0
36,2/27/20,0,UT,0.0
37,2/28/20,0,UT,0.0
38,2/29/20,0,UT,0.0
39,3/1/20,0,UT,0.0
40,3/2/20,0,UT,0.0
41,3/3/20,0,UT,0.0
42,3/4/20,0,UT,0.0
43,3/5/20,0,UT,0.0
44,3/6/20,0,UT,0.0
45,3/7/20,1,UT,1.0
